s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
5214.000000,-6.950889,-786.184993,-0.000018,9.430989,9.430989,4.196733
5216.000000,-6.097356,-787.990337,-0.000164,9.420390,9.420390,4.277690
5218.000000,-5.244614,-789.796056,-0.000113,9.408808,9.408808,4.360545
5220.000000,-4.392215,-791.601936,-0.000077,9.398143,9.398143,4.445314
5222.000000,-3.539963,-793.407886,-0.000137,9.389609,9.389609,4.531989
5224.000000,-2.688179,-795.214056,-0.000188,9.383193,9.383193,4.619990
5226.000000,-1.837286,-797.020647,-0.000124,9.378119,9.378119,4.708153
5228.000000,-0.986860,-798.827457,-0.000038,9.373826,9.373826,4.796440
5230.000000,-0.136401,-800.634252,-0.000049,9.371334,9.371334,4.885004
5232.000000,0.713910,-802.441117,-0.000054,9.371372,9.371372,4.973439
5234.000000,1.563771,-804.248193,-0.000025,9.373604,9.373604,5.061419
5236.000000,2.413903,-806.055141,-0.000158,9.376953,9.376953,5.149746
5238.000000,3.263589,-807.862300,-0.000382,9.382130,9.382130,5.237551
5240.000000,4.111618,-809.670236,-0.000426,9.387808,9.387808,5.323412
5242.000000,4.957893,-811.478995,-0.000369,9.392424,9.392424,5.407207
5244.000000,5.803178,-813.288216,-0.000327,9.394929,9.394929,5.489422
5246.000000,6.646870,-815.098181,-0.000263,9.395664,9.395664,5.568936
5248.000000,7.490007,-816.908404,-0.000164,9.394974,9.394974,5.646377
5250.000000,8.332041,-818.719140,0.000021,9.393255,9.393255,5.720369
5252.000000,9.174463,-820.529696,0.000229,9.389948,9.389948,5.792211
5254.000000,10.017518,-822.339957,0.000393,9.385925,9.385925,5.861989
5256.000000,10.862236,-824.149443,0.000491,9.381791,9.381791,5.931090
5258.000000,11.708678,-825.958124,0.000492,9.376890,9.376890,6.000578
5260.000000,12.557102,-827.765875,0.000338,9.372621,9.372621,6.071684
5262.000000,13.406940,-829.572962,0.000137,9.369398,9.369398,6.143500
5264.000000,14.256842,-831.380018,0.000051,9.365264,9.365264,6.213699
5266.000000,15.107185,-833.186868,-0.000070,9.359359,9.359359,6.281775
5268.000000,15.957315,-834.993818,-0.000229,9.354129,9.354129,6.346593
5270.000000,16.806422,-836.801248,-0.000289,9.348603,9.348603,6.406770
5272.000000,17.654477,-838.609172,-0.000310,9.342745,9.342745,6.461919
5274.000000,18.501480,-840.417590,-0.000305,9.335342,9.335342,6.511639
5276.000000,19.347159,-842.226627,-0.000244,9.328040,9.328040,6.555588
5278.000000,20.192129,-844.035995,-0.000311,9.319904,9.319904,6.593017
5280.000000,21.036320,-845.845727,-0.000434,9.310518,9.310518,6.621687
5282.000000,21.878288,-847.656495,-0.000552,9.298244,9.298244,6.636563
5284.000000,22.719213,-849.467746,-0.000741,9.283884,9.283884,6.638550
5286.000000,23.556460,-851.280700,-0.000740,9.269033,9.269033,6.625964
5288.000000,24.391378,-853.094728,-0.000564,9.251749,9.251749,6.604015
5290.000000,25.223912,-854.909852,-0.000269,9.231496,9.231496,6.572559
5292.000000,26.055375,-856.725466,0.000006,9.209312,9.209312,6.529610
5294.000000,26.887464,-858.540794,-0.000140,9.189424,9.189424,6.473077
5296.000000,27.719457,-860.356166,-0.000319,9.167125,9.167125,6.402666
5298.000000,28.548978,-862.172668,-0.000192,9.145766,9.145766,6.316173
5300.000000,29.378909,-863.988983,-0.000072,9.125033,9.125033,6.211587
5302.000000,30.207710,-865.805815,-0.000267,9.102789,9.102789,6.076820
5304.000000,31.037321,-867.622276,-0.000697,9.081018,9.081018,5.907114
5306.000000,31.862562,-869.440726,-0.000808,9.059377,9.059377,5.696001
5308.000000,32.685610,-871.260171,-0.000567,9.037416,9.037416,5.433759
5310.000000,33.505670,-873.080964,-0.000240,9.016538,9.016538,5.116595
5312.000000,34.325661,-874.901788,0.000053,9.001717,9.001717,4.749410
5314.000000,35.145291,-876.722775,0.000484,8.990153,8.990153,4.324939
5316.000000,35.966486,-878.543057,0.001271,8.981930,8.981930,3.846818
5318.000000,36.791954,-880.361403,0.001850,8.974365,8.974365,3.312249
5320.000000,37.625771,-882.175938,0.002541,8.970340,8.970340,2.730288
5322.000000,38.465449,-883.987759,0.004537,8.962543,8.962543,2.099309
5324.000000,39.321813,-885.791748,0.007445,8.956881,8.956881,1.419900
5326.000000,40.204304,-887.583061,0.010410,8.956222,8.956222,0.683159
5328.000000,41.124473,-889.355286,0.013106,8.970594,8.970594,-0.076034
5330.000000,42.090871,-891.102567,0.016158,9.007577,9.007577,-0.835544
5332.000000,43.110845,-892.819203,0.020335,9.069159,9.069159,-1.591425
5334.000000,44.200114,-894.492538,0.024035,9.165839,9.165839,-2.331777
5336.000000,45.371136,-896.109810,0.026840,9.310663,9.310663,-3.068467
5338.000000,46.624204,-897.664354,0.028635,9.499184,9.499184,-3.806514
5340.000000,47.970104,-899.139294,0.028815,9.756023,9.756023,-4.512275
5342.000000,49.394216,-900.538688,0.029325,10.056114,10.056114,-5.175215
5344.000000,50.899560,-901.850207,0.030086,10.411074,10.411074,-5.774032
5346.000000,52.480579,-903.069303,0.029860,10.807348,10.807348,-6.332001
5348.000000,54.132596,-904.190371,0.031713,11.244132,11.244132,-6.883207
5350.000000,55.845926,-905.214760,0.042730,11.715043,11.715043,-7.446568
5352.000000,57.633206,-906.102389,0.073553,12.200633,12.200633,-7.898455
5354.000000,59.515117,-906.753029,0.104443,12.616784,12.616784,-8.079695
5356.000000,61.501738,-906.913521,0.102537,12.699043,12.699043,-8.047635
5358.000000,63.481134,-906.677070,0.079504,12.552671,12.552671,-7.939111
5360.000000,65.396464,-906.115541,0.055143,12.282458,12.282458,-7.617370
5362.000000,67.245139,-905.361140,0.038009,11.937986,11.937986,-7.091509
5364.000000,69.036974,-904.479930,0.031653,11.604663,11.604663,-6.477802
5366.000000,70.770690,-903.489191,0.029975,11.307223,11.307223,-5.826370
5368.000000,72.442939,-902.397971,0.029669,11.050242,11.050242,-5.150498
5370.000000,74.047478,-901.209586,0.029602,10.830145,10.830145,-4.447138
5372.000000,75.578654,-899.928224,0.028733,10.641582,10.641582,-3.701511
5374.000000,77.032327,-898.559648,0.026122,10.483191,10.483191,-2.899303
5376.000000,78.411131,-897.115617,0.022173,10.347649,10.347649,-2.038017
5378.000000,79.725641,-895.612683,0.018133,10.230217,10.230217,-1.162281
5380.000000,80.984473,-894.062761,0.013910,10.128715,10.128715,-0.325522
5382.000000,82.199228,-892.477904,0.009162,10.041109,10.041109,0.469020
5384.000000,83.384858,-890.871060,0.004613,9.965613,9.965613,1.213977
5386.000000,84.556863,-889.254217,0.001359,9.901913,9.901913,1.899656
5388.000000,85.726208,-887.635446,0.000237,9.844736,9.844736,2.533488
5390.000000,86.897010,-886.017728,0.000853,9.792221,9.792221,3.128046
5392.000000,88.064489,-884.397612,0.001317,9.747170,9.747170,3.689471
5394.000000,89.226107,-882.773302,0.000016,9.710129,9.710129,4.211122
5396.000000,90.385670,-881.147576,-0.001365,9.681647,9.681647,4.693495
5398.000000,91.554962,-879.528773,-0.001381,9.668692,9.668692,5.145230
5400.000000,92.724564,-877.910189,-0.000677,9.654980,9.654980,5.576027
5402.000000,93.901720,-876.297091,-0.001388,9.645129,9.645129,5.962901
5404.000000,95.072177,-874.679159,-0.002397,9.626443,9.626443,6.301964
5406.000000,96.266212,-873.078672,-0.000413,9.636921,9.636921,6.552127
5408.000000,97.450545,-871.470840,0.000670,9.636137,9.636137,6.764794
5410.000000,98.636156,-869.863945,0.000029,9.639526,9.639526,6.923550
5412.000000,99.820407,-868.256046,0.000156,9.644967,9.644967,7.047782
5414.000000,101.005735,-866.648945,0.000552,9.653118,9.653118,7.138289
5416.000000,102.188241,-865.039802,-0.000690,9.658125,9.658125,7.210496
5418.000000,103.368199,-863.428761,-0.001992,9.657842,9.657842,7.264496
5420.000000,104.564906,-861.830117,0.000157,9.680619,9.680619,7.277572
5422.000000,105.756228,-860.227451,-0.000343,9.692791,9.692791,7.279559
5424.000000,106.939587,-858.618908,-0.002158,9.694204,9.694204,7.274399
5426.000000,108.148544,-857.029554,-0.000123,9.724077,9.724077,7.221407
5428.000000,109.341741,-855.428427,0.000119,9.730309,9.730309,7.173509
5430.000000,110.542375,-853.832919,-0.000174,9.747767,9.747767,7.111324
5432.000000,111.742402,-852.236787,-0.000523,9.761500,9.761500,7.035260
