s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
3216.000000,312.083758,-440.202078,-0.000162,8.193443,8.193443,1.568502
3218.000000,310.118849,-439.857651,-0.000196,8.182905,8.182905,1.606665
3220.000000,308.154066,-439.512505,-0.000267,8.172311,8.172311,1.646029
3222.000000,306.189455,-439.166388,-0.000284,8.161757,8.161757,1.685451
3224.000000,304.225112,-438.818747,-0.000078,8.151099,8.151099,1.723969
3226.000000,302.260845,-438.470680,0.000230,8.140499,8.140499,1.762727
3228.000000,300.296372,-438.123774,0.000352,8.130182,8.130182,1.802938
3230.000000,298.331599,-437.778575,0.000228,8.119881,8.119881,1.844301
3232.000000,296.366659,-437.434326,0.000036,8.109828,8.109828,1.885369
3234.000000,294.401724,-437.090050,-0.000123,8.100230,8.100230,1.925001
3236.000000,292.436846,-436.745449,-0.000286,8.091029,8.091029,1.962795
3238.000000,290.472188,-436.399593,-0.000391,8.082326,8.082326,1.998186
3240.000000,288.507822,-436.052085,-0.000435,8.074170,8.074170,2.031882
3242.000000,286.543734,-435.703013,-0.000451,8.066553,8.066553,2.064759
3244.000000,284.580008,-435.351902,-0.000287,8.059541,8.059541,2.096495
3246.000000,282.616537,-434.999372,-0.000023,8.053004,8.053004,2.127598
3248.000000,280.652997,-434.647226,0.000084,8.046558,8.046558,2.158466
3250.000000,278.689405,-434.295371,0.000098,8.040249,8.040249,2.187834
3252.000000,276.725749,-433.943872,0.000117,8.034138,8.034138,2.216071
3254.000000,274.761997,-433.592910,0.000107,8.028326,8.028326,2.243629
3256.000000,272.798173,-433.242354,0.000087,8.022743,8.022743,2.270742
3258.000000,270.834290,-432.892124,0.000080,8.017381,8.017381,2.297846
3260.000000,268.870353,-432.542201,0.000080,8.012220,8.012220,2.325123
3262.000000,266.906360,-432.192587,0.000087,8.007143,8.007143,2.352373
3264.000000,264.942309,-431.843306,0.000108,8.002134,8.002134,2.379127
3266.000000,262.978189,-431.494408,0.000145,7.997153,7.997153,2.404916
3268.000000,261.013963,-431.146107,0.000206,7.992062,7.992062,2.429493
3270.000000,259.049615,-430.798498,0.000378,7.986907,7.986907,2.452705
3272.000000,257.085046,-430.452141,0.000495,7.981722,7.981722,2.475332
3274.000000,255.119997,-430.108513,0.000335,7.976568,7.976568,2.498302
3276.000000,253.154766,-429.765930,0.000130,7.971564,7.971564,2.519213
3278.000000,251.189460,-429.423776,-0.000035,7.966782,7.966782,2.536909
3280.000000,249.224131,-429.081759,-0.000219,7.962289,7.962289,2.550030
3282.000000,247.259018,-428.738498,-0.000278,7.958229,7.958229,2.557435
3284.000000,245.294095,-428.394154,-0.000185,7.954643,7.954643,2.560120
