s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
270.000000,-378.353328,904.895988,-0.000033,7.917035,7.911056,-4.286218
272.000000,-379.420431,906.593194,-0.000035,7.918634,7.913440,-4.335422
274.000000,-380.483694,908.284556,-0.000037,7.920280,7.915838,-4.384867
276.000000,-381.546832,909.975996,-0.000039,7.921712,7.918301,-4.434542
278.000000,-382.613558,911.673439,-0.000041,7.922905,7.920771,-4.484398
280.000000,-383.676423,913.365051,-0.000044,7.924029,7.923054,-4.533863
282.000000,-384.739141,915.056754,-0.000046,7.925224,7.925064,-4.582889
284.000000,-385.805424,916.754477,-0.000048,7.926444,7.927018,-4.631442
286.000000,-386.867827,918.446378,-0.000050,7.927593,7.929173,-4.679078
288.000000,-387.930061,920.138385,-0.000052,7.928729,7.931576,-4.725889
290.000000,-388.992120,921.830503,-0.000054,7.930034,7.934058,-4.771829
292.000000,-390.057714,923.528658,-0.000056,7.931619,7.936491,-4.817121
294.000000,-391.119400,925.221009,-0.000059,7.933271,7.938871,-4.861373
296.000000,-392.180887,926.913485,-0.000060,7.934725,7.941252,-4.904562
298.000000,-393.245885,928.612013,-0.000063,7.935934,7.943659,-4.946650
300.000000,-394.306963,930.304747,-0.000078,7.937028,7.946061,-4.987192
302.000000,-395.367803,931.997629,-0.000113,7.938144,7.948458,-5.026243
304.000000,-396.431979,933.696672,-0.000159,7.939367,7.950863,-5.064137
306.000000,-397.491906,935.390127,-0.000208,7.940753,7.953265,-5.100817
308.000000,-398.551129,937.084021,-0.000257,7.942321,7.955669,-5.136378
310.000000,-399.613183,938.784391,-0.000308,7.944048,7.958064,-5.170736
312.000000,-400.670490,940.479483,-0.000360,7.945769,7.960363,-5.203320
314.000000,-401.726580,942.175332,-0.000409,7.946885,7.962299,-5.233820
316.000000,-402.784971,943.877986,-0.000456,7.946719,7.963567,-5.261821
318.000000,-403.838116,945.575666,-0.000503,7.945221,7.964083,-5.286382
320.000000,-404.889561,947.274400,-0.000555,7.942933,7.963990,-5.306504
322.000000,-405.942808,948.980241,-0.000619,7.940305,7.963432,-5.320975
324.000000,-406.990272,950.681432,-0.000675,7.937438,7.962521,-5.328427
326.000000,-408.035392,952.384065,-0.000684,7.934323,7.961366,-5.327749
328.000000,-409.078136,954.088153,-0.000636,7.931076,7.960118,-5.317786
330.000000,-410.122310,955.799563,-0.000507,7.927903,7.958967,-5.297453
332.000000,-411.160959,957.506150,-0.000272,7.924985,7.958059,-5.265893
334.000000,-412.198653,959.213318,0.000019,7.922250,7.957321,-5.221541
336.000000,-413.240066,960.926409,0.000298,7.919572,7.956632,-5.162345
338.000000,-414.278886,962.632891,0.000562,7.916838,7.955885,-5.086000
340.000000,-415.319613,964.338213,0.000829,7.913891,7.954963,-4.989089
342.000000,-416.366797,966.047789,0.001116,7.910658,7.953805,-4.867703
344.000000,-417.414131,967.749061,0.001397,7.907416,7.952558,-4.718828
346.000000,-418.466263,969.447364,0.001620,7.904466,7.951400,-4.537794
348.000000,-419.527651,971.148149,0.001821,7.901743,7.950494,-4.319055
350.000000,-420.591444,972.839201,0.002143,7.898890,7.949990,-4.058792
352.000000,-421.662181,974.525887,0.002638,7.895664,7.949792,-3.749738
354.000000,-422.745596,976.212738,0.002759,7.892399,7.948943,-3.381851
356.000000,-423.835995,977.886676,0.001574,7.889559,7.946430,-2.947854
358.000000,-424.932982,979.556327,-0.000942,7.886974,7.943828,-2.442055
360.000000,-426.027127,981.227956,-0.004197,7.883927,7.945097,-1.870335
362.000000,-427.111724,982.914225,-0.007994,7.880175,7.951037,-1.237792
364.000000,-428.165590,984.611547,-0.012068,7.877388,7.950133,-0.560253
366.000000,-429.178304,986.334123,-0.015999,7.877229,7.930389,0.149294
368.000000,-430.138660,988.094641,-0.019891,7.872634,7.928827,0.877832
370.000000,-431.025092,989.885756,-0.023949,7.848203,8.029635,1.605783
372.000000,-431.825538,991.717592,-0.028265,7.795421,8.273173,2.320920
374.000000,-432.521511,993.591711,-0.033181,7.732866,8.529218,3.006216
376.000000,-433.093493,995.508847,-0.039231,7.684652,8.632174,3.639736
378.000000,-433.514853,997.464999,-0.046320,7.658417,8.513412,4.189292
380.000000,-433.751970,999.444940,-0.052382,7.646376,8.196459,4.627061
382.000000,-433.778164,1001.449060,-0.056731,7.642557,7.749864,4.957215
384.000000,-433.577565,1003.434751,-0.058484,7.649017,7.388419,5.185161
386.000000,-433.139114,1005.385568,-0.054913,7.667737,7.322628,5.328034
