s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
1502.000000,-688.595129,-583.142809,-0.005002,6.838369,6.838369,2.690442
1504.000000,-689.936660,-581.660834,-0.003957,6.864275,6.864275,2.461981
1506.000000,-691.266635,-580.168473,-0.003132,6.897641,6.897641,2.250058
1508.000000,-692.587249,-578.667817,-0.002418,6.939896,6.939896,2.056806
1510.000000,-693.900712,-577.160898,-0.001873,6.992424,6.992424,1.882178
1512.000000,-695.208789,-575.649299,-0.001563,7.056178,7.056178,1.727156
1514.000000,-696.512205,-574.133679,-0.001458,7.130803,7.130803,1.592475
1516.000000,-697.811414,-572.614452,-0.001591,7.215394,7.215394,1.476854
1518.000000,-699.106006,-571.091288,-0.001961,7.307638,7.307638,1.377671
1520.000000,-700.394678,-569.563113,-0.002519,7.404086,7.404086,1.291237
1522.000000,-701.675864,-568.028661,-0.003153,7.501194,7.501194,1.213630
1524.000000,-702.947074,-566.485934,-0.003628,7.593725,7.593725,1.140466
1526.000000,-704.206904,-564.933903,-0.003924,7.678395,7.678395,1.069213
1528.000000,-705.454561,-563.372071,-0.004028,7.752929,7.752929,0.998104
1530.000000,-706.689078,-561.799831,-0.003810,7.815058,7.815058,0.925642
1532.000000,-707.911579,-560.218229,-0.003403,7.865003,7.865003,0.850968
1534.000000,-709.123242,-558.628305,-0.002892,7.903787,7.903787,0.773336
1536.000000,-710.325474,-557.031238,-0.002231,7.932869,7.932869,0.693602
1538.000000,-711.520585,-555.428832,-0.001550,7.954533,7.954533,0.614118
1540.000000,-712.710855,-553.822826,-0.000998,7.970716,7.970716,0.537458
1542.000000,-713.898066,-552.214556,-0.000570,7.983005,7.983005,0.466609
1544.000000,-715.083415,-550.604914,-0.000236,7.992564,7.992564,0.402954
1546.000000,-716.268216,-548.994868,-0.000003,8.000217,8.000217,0.347435
1548.000000,-717.452932,-547.384760,0.000137,8.006427,8.006427,0.299825
1550.000000,-718.638327,-545.775152,0.000169,8.011560,8.011560,0.260539
1552.000000,-719.824214,-544.165905,0.000174,8.015248,8.015248,0.228928
1554.000000,-721.010611,-542.557035,0.000184,8.017138,8.017138,0.204182
1556.000000,-722.197733,-540.948700,0.000140,8.016839,8.016839,0.185500
1558.000000,-723.385263,-539.340666,0.000089,8.013616,8.013616,0.171408
1560.000000,-724.573046,-537.732819,0.000062,8.007129,8.007129,0.161015
1562.000000,-725.761061,-536.125143,0.000004,7.997102,7.997102,0.154240
1564.000000,-726.949159,-534.517529,-0.000097,7.983308,7.983308,0.151380
1566.000000,-728.136908,-532.909656,-0.000165,7.965692,7.965692,0.152752
1568.000000,-729.324031,-531.301322,-0.000170,7.944323,7.944323,0.158774
1570.000000,-730.510628,-529.692599,-0.000157,7.919456,7.919456,0.169931
1572.000000,-731.696713,-528.083499,-0.000166,7.891314,7.891314,0.186460
1574.000000,-732.882331,-526.474055,-0.000159,7.860105,7.860105,0.208777
1576.000000,-734.067263,-524.864105,-0.000117,7.826077,7.826077,0.236733
1578.000000,-735.251986,-523.254002,-0.000154,7.789550,7.789550,0.270526
1580.000000,-736.436312,-521.643607,-0.000239,7.750768,7.750768,0.309480
1582.000000,-737.619661,-520.032493,-0.000259,7.710013,7.710013,0.352383
1584.000000,-738.802282,-518.420846,-0.000281,7.667686,7.667686,0.399138
1586.000000,-739.984000,-516.808536,-0.000305,7.624229,7.624229,0.449583
1588.000000,-741.164627,-515.195427,-0.000303,7.580053,7.580053,0.503925
1590.000000,-742.344410,-513.581700,-0.000333,7.535687,7.535687,0.563205
1592.000000,-743.523059,-511.967145,-0.000390,7.491589,7.491589,0.628092
1594.000000,-744.700526,-510.351729,-0.000486,7.448230,7.448230,0.699419
1596.000000,-745.876449,-508.735187,-0.000596,7.406351,7.406351,0.777429
1598.000000,-747.050364,-507.117187,-0.000664,7.366513,7.366513,0.862975
1600.000000,-748.222136,-505.497635,-0.000765,7.329183,7.329183,0.957523
1602.000000,-749.391604,-503.876418,-0.000915,7.294904,7.294904,1.062464
1604.000000,-750.557904,-502.252920,-0.000977,7.264329,7.264329,1.178227
1606.000000,-751.720970,-500.627104,-0.000999,7.237842,7.237842,1.306376
1608.000000,-752.880978,-498.999106,-0.001119,7.215814,7.215814,1.447127
1610.000000,-754.037343,-497.368517,-0.001294,7.198549,7.198549,1.596369
1612.000000,-755.189474,-495.734935,-0.001490,7.186216,7.186216,1.748964
1614.000000,-756.336833,-494.097997,-0.001699,7.178954,7.178954,1.901718
1616.000000,-757.478480,-492.457071,-0.001860,7.176765,7.176765,2.053556
1618.000000,-758.614048,-490.811933,-0.002008,7.179510,7.179510,2.203808
1620.000000,-759.743051,-489.162282,-0.002207,7.187040,7.187040,2.351470
1622.000000,-760.864806,-487.507695,-0.002397,7.198999,7.198999,2.495827
1624.000000,-761.978463,-485.847646,-0.002523,7.214941,7.214941,2.636245
1626.000000,-763.083790,-484.182040,-0.002641,7.234498,7.234498,2.773778
1628.000000,-764.180332,-482.510637,-0.002790,7.257163,7.257163,2.910162
1630.000000,-765.267536,-480.833146,-0.002908,7.282376,7.282376,3.047046
1632.000000,-766.344842,-479.149280,-0.002992,7.309668,7.309668,3.184879
1634.000000,-767.412194,-477.459088,-0.003106,7.338406,7.338406,3.322992
1636.000000,-768.468992,-475.762277,-0.003226,7.367910,7.367910,3.458725
1638.000000,-769.514785,-474.058662,-0.003293,7.397756,7.397756,3.589600
1640.000000,-770.549275,-472.348159,-0.003330,7.427495,7.427495,3.714323
1642.000000,-771.572428,-470.630851,-0.003394,7.456664,7.456664,3.833198
1644.000000,-772.583922,-468.906650,-0.003479,7.485082,7.485082,3.946955
1646.000000,-773.583375,-467.175442,-0.003558,7.512596,7.512596,4.057024
1648.000000,-774.570505,-465.437177,-0.003604,7.539137,7.539137,4.162719
1650.000000,-775.544967,-463.691781,-0.003630,7.564770,7.564770,4.262285
1652.000000,-776.506886,-461.939440,-0.003648,7.589551,7.589551,4.356463
1654.000000,-777.455793,-460.180019,-0.003616,7.613579,7.613579,4.445608
1656.000000,-778.392047,-458.413833,-0.003583,7.636810,7.636810,4.530500
1658.000000,-779.315659,-456.641003,-0.003534,7.659182,7.659182,4.609990
1660.000000,-780.226519,-454.861588,-0.003420,7.680534,7.680534,4.681890
1662.000000,-781.125332,-453.076057,-0.003306,7.700577,7.700577,4.745358
1664.000000,-782.012257,-451.284591,-0.003197,7.719107,7.719107,4.799893
1666.000000,-782.887727,-449.487499,-0.003092,7.735880,7.735880,4.845499
1668.000000,-783.752129,-447.685057,-0.003013,7.750753,7.750753,4.882779
1670.000000,-784.605625,-445.877426,-0.002941,7.763746,7.763746,4.912695
1672.000000,-785.448519,-444.064826,-0.002878,7.774928,7.774928,4.936233
1674.000000,-786.280954,-442.247399,-0.002804,7.784525,7.784525,4.953840
1676.000000,-787.103149,-440.425317,-0.002736,7.792734,7.792734,4.965511
1678.000000,-787.915483,-438.598816,-0.002708,7.799749,7.799749,4.971230
1680.000000,-788.717870,-436.767925,-0.002684,7.805716,7.805716,4.970548
1682.000000,-789.510411,-434.932749,-0.002643,7.810754,7.810754,4.963094
1684.000000,-790.293254,-433.093416,-0.002582,7.815000,7.815000,4.948350
1686.000000,-791.066510,-431.250031,-0.002476,7.818724,7.818724,4.925354
1688.000000,-791.830618,-429.402836,-0.002343,7.822262,7.822262,4.893317
1690.000000,-792.586085,-427.552090,-0.002167,7.825893,7.825893,4.852047
1692.000000,-793.333340,-425.698012,-0.001929,7.829982,7.829982,4.802208
1694.000000,-794.073563,-423.841115,-0.001701,7.834758,7.834758,4.745298
1696.000000,-794.807440,-421.981701,-0.001485,7.840225,7.840225,4.682249
1698.000000,-795.535767,-420.120106,-0.001282,7.846263,7.846263,4.614126
1700.000000,-796.259447,-418.256698,-0.001126,7.852495,7.852495,4.542293
1702.000000,-796.978887,-416.391650,-0.000993,7.858477,7.858477,4.467629
1704.000000,-797.694675,-414.525197,-0.000862,7.863665,7.863665,4.390519
1706.000000,-798.407191,-412.657492,-0.000723,7.867384,7.867384,4.309410
1708.000000,-799.117039,-410.788772,-0.000569,7.869478,7.869478,4.224313
1710.000000,-799.824697,-408.919221,-0.000419,7.869866,7.869866,4.136323
1712.000000,-800.530908,-407.049123,-0.000320,7.868718,7.868718,4.046107
1714.000000,-801.235938,-405.178579,-0.000260,7.866393,7.866393,3.953814
1716.000000,-801.939991,-403.307668,-0.000208,7.863221,7.863221,3.859374
1718.000000,-802.643292,-401.436473,-0.000185,7.859621,7.859621,3.762731
1720.000000,-803.345966,-399.565043,-0.000178,7.855987,7.855987,3.663966
1722.000000,-804.047877,-397.693327,-0.000157,7.852637,7.852637,3.563021
1724.000000,-804.749282,-395.821421,-0.000137,7.849957,7.849957,3.460270
1726.000000,-805.450106,-393.949297,-0.000101,7.848178,7.848178,3.355816
1728.000000,-806.150548,-392.077031,-0.000113,7.847431,7.847431,3.250058
1730.000000,-806.850822,-390.204701,-0.000222,7.847851,7.847851,3.143357
1732.000000,-807.550129,-388.332011,-0.000337,7.849156,7.849156,3.034920
1734.000000,-808.248209,-386.458862,-0.000443,7.850917,7.850917,2.924418
1736.000000,-808.944658,-384.585107,-0.000532,7.852587,7.852587,2.811311
1738.000000,-809.638955,-382.710553,-0.000553,7.853404,7.853404,2.694971
1740.000000,-810.331215,-380.835246,-0.000512,7.853165,7.853165,2.575441
1742.000000,-811.021408,-378.959177,-0.000422,7.851829,7.851829,2.452721
1744.000000,-811.710098,-377.082556,-0.000334,7.850034,7.850034,2.327500
1746.000000,-812.397522,-375.205471,-0.000235,7.848359,7.848359,2.200278
1748.000000,-813.083969,-373.328028,-0.000090,7.847285,7.847285,2.071583
1750.000000,-813.770113,-371.450474,0.000061,7.847370,7.847370,1.941721
1752.000000,-814.456486,-369.573004,0.000192,7.848369,7.848369,1.810565
1754.000000,-815.143622,-367.695814,0.000330,7.849965,7.849965,1.678299
1756.000000,-815.831886,-365.819036,0.000529,7.851615,7.851615,1.544984
1758.000000,-816.522080,-363.942968,0.000816,7.852502,7.852502,1.411584
1760.000000,-817.215215,-362.067985,0.001172,7.852178,7.852178,1.279452
1762.000000,-817.912768,-360.194641,0.001545,7.850254,7.850254,1.150432
1764.000000,-818.616102,-358.323460,0.001913,7.846615,7.846615,1.025977
1766.000000,-819.326573,-356.454978,0.002340,7.841230,7.841230,0.907501
1768.000000,-820.045583,-354.589767,0.002865,7.834139,7.834139,0.796546
1770.000000,-820.775300,-352.728720,0.003424,7.826033,7.826033,0.695340
1772.000000,-821.517733,-350.872712,0.004016,7.818166,7.818166,0.605878
1774.000000,-822.274888,-349.022663,0.004761,7.811812,7.811812,0.530151
1776.000000,-823.049355,-347.179798,0.005542,7.808125,7.808125,0.470625
1778.000000,-823.844729,-345.345868,0.005823,7.806216,7.806216,0.430799
1780.000000,-824.662396,-343.521763,0.005743,7.804810,7.804810,0.412051
1782.000000,-825.499739,-341.706605,0.005836,7.801080,7.801080,0.411544
1784.000000,-826.358990,-339.901723,0.005452,7.794073,7.794073,0.432211
1786.000000,-827.239194,-338.106953,0.004463,7.784436,7.784436,0.474069
1788.000000,-828.134104,-336.319467,0.003859,7.776472,7.776472,0.530975
1790.000000,-829.042626,-334.538860,0.003733,7.769761,7.769761,0.601801
1792.000000,-829.964279,-332.765014,0.003773,7.762675,7.762675,0.685587
1794.000000,-830.899114,-330.998080,0.003928,7.751237,7.751237,0.781294
1796.000000,-831.847864,-329.238579,0.004093,7.731172,7.731172,0.888592
1798.000000,-832.810970,-327.486896,0.004263,7.700126,7.700126,1.007077
1800.000000,-833.788891,-325.743441,0.004499,7.656114,7.656114,1.137020
1802.000000,-834.782381,-324.008812,0.004789,7.595762,7.595762,1.279144
1804.000000,-835.792463,-322.283796,0.004777,7.516634,7.516634,1.434406
1806.000000,-836.820018,-320.569125,0.004051,7.416761,7.416761,1.603387
1808.000000,-837.861755,-318.863033,0.002823,7.301041,7.301041,1.781805
1810.000000,-838.913115,-317.162845,0.001538,7.176583,7.176583,1.963214
1812.000000,-839.969553,-315.465807,0.000453,7.050435,7.050435,2.141525
1814.000000,-841.027133,-313.769480,-0.000296,6.929419,6.929419,2.311282
1816.000000,-842.083507,-312.072402,-0.000731,6.817226,6.817226,2.468897
1818.000000,-843.137136,-310.373619,-0.000652,6.716438,6.716438,2.611232
1820.000000,-844.187539,-308.672838,0.000134,6.628378,6.628378,2.736693
1822.000000,-845.238285,-306.972270,0.001526,6.547782,6.547782,2.849921
1824.000000,-846.293395,-305.274410,0.002958,6.468670,6.468670,2.956114
1826.000000,-847.360128,-303.583830,0.003493,6.379799,6.379799,3.063978
1828.000000,-848.439276,-301.901150,0.002979,6.281222,6.281222,3.175519
1830.000000,-849.529084,-300.225348,0.001864,6.176447,6.176447,3.289597
1832.000000,-850.625196,-298.553662,0.000586,6.073351,6.073351,3.402396
1834.000000,-851.723028,-296.883104,-0.000574,5.980342,5.980342,3.507661
1836.000000,-852.818952,-295.211294,-0.001744,5.902379,5.902379,3.600695
1838.000000,-853.909292,-293.535839,-0.002988,5.843654,5.843654,3.676712
1840.000000,-854.989339,-291.853734,-0.004072,5.806967,5.806967,3.729785
1842.000000,-856.055396,-290.162735,-0.004721,5.792470,5.792470,3.756102
1844.000000,-857.104756,-288.461326,-0.005256,5.799290,5.799290,3.753595
1846.000000,-858.137446,-286.749747,-0.006170,5.823757,5.823757,3.722258
1848.000000,-859.148402,-285.025257,-0.006920,5.862210,5.862210,3.657334
1850.000000,-860.134639,-283.286510,-0.007501,5.912191,5.912191,3.557653
1852.000000,-861.096200,-281.534001,-0.008430,5.972233,5.972233,3.426965
1854.000000,-862.027059,-279.765011,-0.009056,6.039293,6.039293,3.265846
1856.000000,-862.925205,-277.979184,-0.009310,6.111074,6.111074,3.079156
1858.000000,-863.790756,-276.177338,-0.009802,6.185103,6.185103,2.873105
1860.000000,-864.620653,-274.358801,-0.010404,6.259911,6.259911,2.647979
1862.000000,-865.412517,-272.523391,-0.010961,6.334598,6.334598,2.402436
1864.000000,-866.164072,-270.671114,-0.011480,6.408341,6.408341,2.135793
1866.000000,-866.872621,-268.801967,-0.011860,6.480130,6.480130,1.846351
1868.000000,-867.536664,-266.916552,-0.012102,6.548794,6.548794,1.537525
1870.000000,-868.154688,-265.015554,-0.012265,6.613100,6.613100,1.216875
1872.000000,-868.726065,-263.100013,-0.012411,6.671147,6.671147,0.893064
1874.000000,-869.249623,-261.170853,-0.012653,6.722109,6.722109,0.572538
1876.000000,-869.724706,-259.229184,-0.013131,6.765435,6.765435,0.262866
1878.000000,-870.148756,-257.275726,-0.013705,6.802657,6.802657,-0.027450
1880.000000,-870.518843,-255.311338,-0.014190,6.836734,6.836734,-0.296636
1882.000000,-870.833219,-253.337278,-0.014711,6.870452,6.870452,-0.550080
1884.000000,-871.089557,-251.354859,-0.015325,6.908669,6.908669,-0.784334
1886.000000,-871.284991,-249.365538,-0.015926,6.955784,6.955784,-0.992863
1888.000000,-871.416940,-247.371014,-0.016446,7.015729,7.015729,-1.165429
1890.000000,-871.483142,-245.373240,-0.016860,7.092782,7.092782,-1.302477
1892.000000,-871.481873,-243.374386,-0.017196,7.190566,7.190566,-1.419026
1894.000000,-871.411968,-241.376762,-0.017431,7.311817,7.311817,-1.520486
1896.000000,-871.272121,-239.382819,-0.017478,7.459137,7.459137,-1.603911
1898.000000,-871.062707,-237.394976,-0.017380,7.631100,7.631100,-1.667939
1900.000000,-870.784213,-235.415620,-0.017120,7.825916,7.825916,-1.715844
1902.000000,-870.437852,-233.446997,-0.016678,8.038465,8.038465,-1.750878
1904.000000,-870.026117,-231.490980,-0.016124,8.262074,8.262074,-1.771720
1906.000000,-869.551316,-229.549290,-0.015684,8.490385,8.490385,-1.776911
1908.000000,-869.016757,-227.623185,-0.015608,8.711650,8.711650,-1.768078
1910.000000,-868.422268,-225.714715,-0.015785,8.920835,8.920835,-1.749254
1912.000000,-867.768176,-223.825842,-0.016127,9.112919,9.112919,-1.721548
1914.000000,-867.053653,-221.958979,-0.016537,9.282631,9.282631,-1.689185
1916.000000,-866.277554,-220.116870,-0.016697,9.428359,9.428359,-1.659693
1918.000000,-865.439934,-218.301908,-0.016525,9.549345,9.549345,-1.634778
1920.000000,-864.542859,-216.515598,-0.016188,9.645492,9.645492,-1.612786
1922.000000,-863.588312,-214.759335,-0.015677,9.717219,9.717219,-1.596370
1924.000000,-862.578877,-213.034030,-0.014763,9.765947,9.765947,-1.589658
1926.000000,-861.518397,-211.339624,-0.013518,9.794979,9.794979,-1.593092
1928.000000,-860.412872,-209.674238,-0.012284,9.809846,9.809846,-1.606090
1930.000000,-859.266680,-208.036555,-0.010573,9.813999,9.813999,-1.628544
1932.000000,-858.084444,-206.424692,-0.007979,9.811184,9.811184,-1.656296
1934.000000,-856.877250,-204.831394,-0.005097,9.804642,9.804642,-1.683838
1936.000000,-855.653395,-203.250837,-0.002030,9.794814,9.794814,-1.709597
1938.000000,-854.422895,-201.675443,0.001365,9.780601,9.780601,-1.729398
1940.000000,-853.196618,-200.096760,0.004609,9.759752,9.759752,-1.737614
1942.000000,-851.985839,-198.506184,0.007019,9.730325,9.730325,-1.725593
1944.000000,-850.798458,-196.898070,0.008347,9.690668,9.690668,-1.689620
1946.000000,-849.638737,-195.269895,0.008829,9.641165,9.641165,-1.629355
1948.000000,-848.508383,-193.621196,0.008729,9.583325,9.583325,-1.546127
1950.000000,-847.407306,-191.952801,0.008211,9.518813,9.518813,-1.444152
1952.000000,-846.334027,-190.266389,0.007515,9.449988,9.449988,-1.329570
1954.000000,-845.285926,-188.564211,0.006934,9.378671,9.378671,-1.210256
1956.000000,-844.261402,-186.847735,0.006479,9.305512,9.305512,-1.088955
1958.000000,-843.259268,-185.118089,0.006089,9.230658,9.230658,-0.968644
1960.000000,-842.277996,-183.376521,0.005922,9.154108,9.154108,-0.852986
1962.000000,-841.317086,-181.623634,0.005991,9.076432,9.076432,-0.746125
1964.000000,-840.377323,-179.859318,0.006089,8.997434,8.997434,-0.652434
1966.000000,-839.459151,-178.083674,0.006162,8.918051,8.918051,-0.579781
1968.000000,-838.562835,-176.296902,0.006310,8.839127,8.839127,-0.531447
1970.000000,-837.688982,-174.499040,0.006518,8.761234,8.761234,-0.505575
1972.000000,-836.838800,-172.689868,0.006658,8.685951,8.685951,-0.497123
1974.000000,-836.012827,-170.869518,0.006681,8.613517,8.613517,-0.500693
1976.000000,-835.211379,-169.038237,0.006681,8.545381,8.545381,-0.511320
1978.000000,-834.434208,-167.196521,0.006773,8.482813,8.482813,-0.525666
1980.000000,-833.682068,-165.344442,0.006934,8.427311,8.427311,-0.540701
1982.000000,-832.955614,-163.482138,0.007099,8.380520,8.380520,-0.554426
1984.000000,-832.255731,-161.609686,0.007220,8.343627,8.343627,-0.564931
1986.000000,-831.583020,-159.727302,0.007246,8.316867,8.316867,-0.571209
1988.000000,-830.937779,-157.835323,0.007154,8.300209,8.300209,-0.573765
1990.000000,-830.319763,-155.934275,0.007005,8.291364,8.291364,-0.571667
1992.000000,-829.728300,-154.024796,0.006907,8.288386,8.288386,-0.564672
1994.000000,-829.163215,-152.107343,0.006892,8.289403,8.289403,-0.553905
1996.000000,-828.624493,-150.182316,0.006943,8.292571,8.292571,-0.540878
1998.000000,-828.112544,-148.249998,0.006952,8.297402,8.297402,-0.524859
2000.000000,-827.627751,-146.310691,0.006864,8.303362,8.303362,-0.504011
2002.000000,-827.169472,-144.364949,0.006767,8.309266,8.309266,-0.475820
2004.000000,-826.737622,-142.413173,0.006643,8.314231,8.314231,-0.434922
2006.000000,-826.331841,-140.455811,0.006539,8.317567,8.317567,-0.376964
2008.000000,-825.951311,-138.493383,0.006590,8.318958,8.318958,-0.299278
2010.000000,-825.596677,-136.526114,0.006726,8.319475,8.319475,-0.199781
2012.000000,-825.268539,-134.554252,0.006860,8.320246,8.320246,-0.078416
2014.000000,-824.967446,-132.578081,0.006986,8.323161,8.323161,0.064948
2016.000000,-824.694055,-130.597890,0.007013,8.329887,8.329887,0.230519
