s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
730.000000,369.238340,179.790751,0.003429,6.964766,6.964766,2.620110
732.000000,367.322705,180.385568,0.002103,6.935203,6.935203,2.595666
734.000000,365.406954,180.979997,0.002362,6.920442,6.920442,2.564835
736.000000,363.487407,181.562042,0.002907,6.907063,6.907063,2.539058
738.000000,361.564491,182.132877,0.002602,6.894649,6.894649,2.516819
740.000000,359.638635,182.693714,0.002159,6.885005,6.885005,2.497557
742.000000,357.710190,183.245594,0.001569,6.879549,6.879549,2.480256
744.000000,355.780191,183.792011,0.001215,6.880447,6.880447,2.461933
746.000000,353.848951,184.334027,0.001003,6.886046,6.886046,2.441808
748.000000,351.916439,184.871496,0.000750,6.894607,6.894607,2.420011
750.000000,349.983357,185.406908,0.000574,6.907013,6.907013,2.396705
752.000000,348.049455,185.939350,0.000455,6.921514,6.921514,2.374545
754.000000,346.115303,186.470883,0.000495,6.939070,6.939070,2.352033
756.000000,344.180526,187.000138,0.000535,6.955905,6.955905,2.331059
758.000000,342.245144,187.527174,0.000102,6.970707,6.970707,2.311531
760.000000,340.309329,188.052620,-0.000730,6.983395,6.983395,2.292523
762.000000,338.374558,188.581883,-0.000522,6.997662,6.997662,2.268787
764.000000,336.441238,189.116436,0.000528,7.013793,7.013793,2.240041
766.000000,334.506190,189.644696,0.000590,7.017786,7.017786,2.218764
768.000000,332.570895,190.172056,0.000288,7.016577,7.016577,2.199334
770.000000,330.635309,190.698345,0.000328,7.012618,7.012618,2.182453
772.000000,328.699336,191.223209,0.000308,7.006505,7.006505,2.169100
774.000000,326.763045,191.746896,0.000220,6.997547,6.997547,2.159188
776.000000,324.826480,192.269571,0.000138,6.984558,6.984558,2.152431
778.000000,322.889855,192.792025,0.000203,6.968494,6.968494,2.148052
780.000000,320.953046,193.313796,0.000345,6.949650,6.949650,2.146612
782.000000,319.015814,193.833992,0.000420,6.927762,6.927762,2.148750
784.000000,317.078173,194.352664,0.000441,6.902796,6.902796,2.154358
786.000000,315.140023,194.869429,0.000004,6.874653,6.874653,2.164627
788.000000,313.201467,195.384668,-0.000096,6.843989,6.843989,2.178496
790.000000,311.264221,195.904803,0.000881,6.817762,6.817762,2.188603
792.000000,309.325168,196.418160,0.001280,6.784640,6.784640,2.206010
794.000000,307.384782,196.926466,0.000820,6.746742,6.746742,2.227078
796.000000,305.443604,197.431740,0.000544,6.706107,6.706107,2.249932
798.000000,303.501998,197.935365,0.000431,6.662479,6.662479,2.273368
800.000000,301.559835,198.436839,0.000623,6.615449,6.615449,2.297981
802.000000,299.617473,198.937542,0.000602,6.566460,6.566460,2.322581
804.000000,297.673576,199.432229,-0.000012,6.510529,6.510529,2.352200
806.000000,295.730547,199.930331,-0.000225,6.457423,6.457423,2.375934
808.000000,293.787357,200.427809,-0.000285,6.403179,6.403179,2.397828
