s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
302.000000,296.679390,-891.326883,-0.014800,7.408493,6.865272,2.866514
304.000000,298.490196,-892.176402,-0.017244,7.234164,6.953125,2.962641
306.000000,300.270929,-893.087934,-0.019748,7.053341,7.041459,2.999519
308.000000,302.014443,-894.069107,-0.022258,6.913095,7.115330,2.981711
310.000000,303.708879,-895.124970,-0.024229,6.862609,7.187588,2.917493
312.000000,305.353041,-896.265130,-0.025327,6.923871,7.266342,2.813209
314.000000,306.937234,-897.487467,-0.025884,7.031998,7.337397,2.681784
316.000000,308.455425,-898.790208,-0.026123,7.107847,7.385523,2.539093
318.000000,309.900800,-900.168155,-0.026127,7.166761,7.452939,2.404438
320.000000,311.275246,-901.622445,-0.026244,7.301658,7.629175,2.300189
322.000000,312.571506,-903.146338,-0.026762,7.552097,7.958410,2.251289
324.000000,313.782404,-904.734371,-0.027478,7.789606,8.344195,2.276562
326.000000,314.906792,-906.389717,-0.028341,7.862772,8.665202,2.392980
328.000000,315.935640,-908.106166,-0.029459,7.784729,8.841341,2.610314
330.000000,316.859831,-909.876321,-0.030679,7.703451,8.828865,2.924792
332.000000,317.675944,-911.703890,-0.032034,7.720650,8.628005,3.318368
334.000000,318.373115,-913.579471,-0.033589,7.795931,8.356566,3.762536
336.000000,318.941916,-915.494545,-0.035091,7.863339,8.147971,4.224890
338.000000,319.375925,-917.448252,-0.036594,7.904280,8.033642,4.676074
340.000000,319.665299,-919.425325,-0.038069,7.932121,7.976754,5.086664
342.000000,319.803463,-921.418682,-0.039269,7.954667,7.941342,5.440431
344.000000,319.784638,-923.420718,-0.039935,7.965089,7.900024,5.729107
346.000000,319.604452,-925.410017,-0.039260,7.955999,7.830648,5.945704
348.000000,319.267151,-927.383206,-0.037598,7.933970,7.738927,6.097512
350.000000,318.783498,-929.322499,-0.036029,7.912842,7.646185,6.191889
352.000000,318.162442,-931.221027,-0.034681,7.895161,7.581592,6.233687
354.000000,317.409905,-933.076046,-0.033839,7.862034,7.589224,6.227631
356.000000,316.536334,-934.872409,-0.033660,7.795229,7.707802,6.175256
358.000000,315.542433,-936.609962,-0.034086,7.709823,7.904224,6.075851
360.000000,314.434938,-938.272450,-0.034901,7.642665,8.098816,5.924197
362.000000,313.212068,-939.857238,-0.036016,7.620537,8.227544,5.714907
364.000000,311.880721,-941.347333,-0.036853,7.643386,8.267100,5.449930
366.000000,310.440178,-942.735776,-0.036337,7.704359,8.206585,5.132132
368.000000,308.903587,-944.013007,-0.034507,7.783308,8.073453,4.789450
370.000000,307.280000,-945.183165,-0.032241,7.849640,7.926260,4.468455
372.000000,305.587450,-946.244157,-0.029921,7.876712,7.805358,4.154164
374.000000,303.832062,-947.203524,-0.027552,7.851981,7.692432,3.818162
376.000000,302.026153,-948.064941,-0.025349,7.766463,7.559548,3.481083
378.000000,300.182499,-948.832407,-0.023271,7.620062,7.411330,3.171700
380.000000,298.301770,-949.514991,-0.021583,7.418223,7.275885,2.906332
382.000000,296.393794,-950.116430,-0.020495,7.171866,7.172431,2.695065
384.000000,294.463641,-950.639146,-0.019676,6.902666,7.093031,2.533906
386.000000,292.513768,-951.085604,-0.018852,6.634460,7.023809,2.408205
388.000000,290.548431,-951.458173,-0.017985,6.394092,6.946190,2.304622
390.000000,288.570963,-951.759796,-0.017131,6.209953,6.838549,2.212191
392.000000,286.588028,-951.993130,-0.016260,6.094499,6.690809,2.124766
394.000000,284.594964,-952.162278,-0.015389,6.025611,6.515928,2.038711
396.000000,282.597707,-952.269996,-0.014563,5.978010,6.331207,1.950391
398.000000,280.598190,-952.319519,-0.013751,5.942209,6.149441,1.854301
400.000000,278.598076,-952.314064,-0.012970,5.918213,5.980918,1.742586
402.000000,276.598844,-952.256778,-0.012222,5.906183,5.837233,1.608574
404.000000,274.601604,-952.150660,-0.011506,5.905968,5.732746,1.449071
406.000000,272.607375,-951.998662,-0.010824,5.915929,5.679431,1.263859
408.000000,270.616923,-951.803565,-0.010174,5.922103,5.664873,1.057310
410.000000,268.630854,-951.568036,-0.009555,5.903204,5.662044,0.835502
412.000000,266.649682,-951.294651,-0.008969,5.848727,5.652294,0.603925
414.000000,264.673731,-950.985788,-0.008400,5.772041,5.636195,0.362022
416.000000,262.703273,-950.643779,-0.007835,5.690301,5.617925,0.108109
418.000000,260.738430,-950.270940,-0.007270,5.616180,5.603408,-0.156228
420.000000,258.779220,-949.869571,-0.006696,5.559337,5.599685,-0.429207
422.000000,256.825591,-949.441988,-0.006111,5.523421,5.610006,-0.708274
424.000000,254.877333,-948.990558,-0.005519,5.498454,5.628745,-0.989675
426.000000,252.934193,-948.517654,-0.004923,5.472842,5.648923,-1.269527
428.000000,250.995815,-948.025642,-0.004325,5.444927,5.667018,-1.543828
